Symbol,Name,LastSale,MarketCap,MarketCap_Dollars,IPOyear,Sector,industry,Summary Quote
IIF,"Morgan Stanley India Investment Fund, Inc.",20.73,282.29M,282290000,1994,n/a,n/a,https://www.nasdaq.com/symbol/iif
GHL,"Greenhill & Co., Inc.",13.4,282.19M,282190000,2004,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ghl
FIF,First Trust Energy Infrastructure Fund,16.04,281.51M,281510000,2011,n/a,n/a,https://www.nasdaq.com/symbol/fif
RMG,RMG Acquisition Corp.,9.78,281.18M,281180000,2019,Finance,Business Services,https://www.nasdaq.com/symbol/rmg
NCA,"Nuveen California Municipal Value Fund, Inc.",10,280.91M,280910000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nca
CVIA,Covia Holdings Corporation,2.13,279.98M,279980000,2018,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cvia
RYI,Ryerson Holding Corporation,7.41,279.98M,279980000,2014,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/ryi
MHI,Pioneer Municipal High Income Trust,12.27,279.4M,279400000,2003,n/a,n/a,https://www.nasdaq.com/symbol/mhi
PKD,Parker Drilling Company,18.5,278.33M,278330000,2019,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pkd
EXK,Endeavour Silver Corporation,2.1,276.1M,276100000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/exk
TWI,"Titan International, Inc.",4.6,276M,276000000,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/twi
NUM,Nuveen Michigan Quality Municipal Income Fund,13.54,273.87M,273870000,1991,n/a,n/a,https://www.nasdaq.com/symbol/num
CEPU,Central Puerto S.A.,8.69,273.73M,273730000,2018,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cepu
CHMI,Cherry Hill Mortgage Investment Corporation,16.32,273.68M,273680000,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chmi
NUO,Nuveen Ohio Quality Municipal Income Fund,14.94,273.66M,273660000,1991,n/a,n/a,https://www.nasdaq.com/symbol/nuo
TSI,"TCW Strategic Income Fund, Inc.",5.72,272.77M,272770000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tsi
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,9.8,271.3M,271300000,2017,n/a,n/a,https://www.nasdaq.com/symbol/jco
PBT,Permian Basin Royalty Trust,5.82,271.26M,271260000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pbt
WHG,Westwood Holdings Group Inc,30.19,270.84M,270840000,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/whg
TNP,Tsakos Energy Navigation Ltd,3.09,270.7M,270700000,2002,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/tnp
PHT,Pioneer High Income Trust,9.2,268.93M,268930000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pht
JHD,Nuveen High Income December 2019 Target Term Fund,9.87,267.12M,267120000,2016,n/a,n/a,https://www.nasdaq.com/symbol/jhd
CEN,Center Coast Brookfield MLP & Energy Infrastructur,7.91,266.62M,266620000,2013,n/a,n/a,https://www.nasdaq.com/symbol/cen
MTT,Western Asset Municipal Defined Opportunity Trust Inc,21.86,266.32M,266320000,2009,n/a,n/a,https://www.nasdaq.com/symbol/mtt
VTN,Invesco Trust  for Investment Grade New York Municipal,13.64,265.68M,265680000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtn
SCM,Stellus Capital Investment Corporation,14.05,265.63M,265630000,2012,n/a,n/a,https://www.nasdaq.com/symbol/scm
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,15.74,261.24M,261240000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/spxx
FENG,Phoenix New Media Limited,3.58,260.56M,260560000,2011,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/feng
PHD,Pioneer Floating Rate Trust,10.53,260.49M,260490000,2004,n/a,n/a,https://www.nasdaq.com/symbol/phd
NUW,Nuveen AMT-Free Municipal Value Fund,16.9,260.25M,260250000,2009,n/a,n/a,https://www.nasdaq.com/symbol/nuw
AT,Atlantic Power Corporation,2.35,257.78M,257780000,n/a,Energy,Electric Utilities: Central,https://www.nasdaq.com/symbol/at
AFI,"Armstrong Flooring, Inc.",9.91,257.07M,257070000,2016,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/afi
CBB,Cincinnati Bell Inc,5.1,256.87M,256870000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cbb
LHC,Leo Holdings Corp.,10.25,256.25M,256250000,2018,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/lhc
BSL,Blackstone GSO Senior Floating Rate Term Fund,16.77,256.06M,256060000,2010,n/a,n/a,https://www.nasdaq.com/symbol/bsl
CVEO,Civeo Corporation,1.51,255.65M,255650000,2014,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/cveo
HGLB,Highland Global Allocation Fund,11.1,255.5M,255500000,2019,n/a,n/a,https://www.nasdaq.com/symbol/hglb
FPI,Farmland Partners Inc.,6.75,255.49M,255490000,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/fpi
NXQ,Nuveen Select Tax Free Income Portfolio II,14.41,255.25M,255250000,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxq
MAV,Pioneer Municipal High Income Advantage Trust,10.67,255M,255000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mav
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),14.8157,254.62M,254620000,1993,n/a,n/a,https://www.nasdaq.com/symbol/bkn
EMF,Templeton Emerging Markets Fund,15.06,253.27M,253270000,1987,n/a,n/a,https://www.nasdaq.com/symbol/emf
MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",9.45,253.2M,253200000,2013,n/a,n/a,https://www.nasdaq.com/symbol/mie
AJX,Great Ajax Corp.,13.35,253.18M,253180000,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ajx
NXP,Nuveen Select Tax Free Income Portfolio,15.27,253.03M,253030000,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxp
EVC,Entravision Communications Corporation,2.96,252.84M,252840000,2000,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/evc
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,16.85,251.75M,251750000,2009,n/a,n/a,https://www.nasdaq.com/symbol/gdo
XIN,Xinyuan Real Estate Co Ltd,4.2,251.59M,251590000,2007,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/xin
AI,Arlington Asset Investment Corp,6.84,250.16M,250160000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ai
SFE,"Safeguard Scientifics, Inc.",12.14,249.8M,249800000,n/a,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/sfe
OMN,OMNOVA Solutions Inc.,5.57,249.79M,249790000,n/a,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/omn
GPX,GP Strategies Corporation,14.93,249.67M,249670000,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/gpx
DMB,"BNY Mellon Municipal Bond Infrastructure Fund, Inc",13.53,248.71M,248710000,2013,n/a,n/a,https://www.nasdaq.com/symbol/dmb
IHIT,Invesco High Income 2023 Target Term Fund,10.35,248.44M,248440000,2016,n/a,n/a,https://www.nasdaq.com/symbol/ihit
EOD,Wells Fargo Global Dividend Opportunity Fund,5.49,246.71M,246710000,2007,n/a,n/a,https://www.nasdaq.com/symbol/eod
PZC,PIMCO California Municipal Income Fund III,11,245.4M,245400000,2002,n/a,n/a,https://www.nasdaq.com/symbol/pzc
BWG,BrandywineGLOBAL Global Income Opportunities Fund ,11.67,244.95M,244950000,2012,n/a,n/a,https://www.nasdaq.com/symbol/bwg
ROAN,"Roan Resources, Inc.",1.59,242.54M,242540000,2018,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/roan
ECOM          ,ChannelAdvisor Corporation,8.7,242.34M,242340000,2013,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ecom
SCD,LMP Capital and Income Fund Inc.,13.44,241.7M,241700000,2004,n/a,n/a,https://www.nasdaq.com/symbol/scd
OCN,Ocwen Financial Corporation,1.79,240.65M,240650000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ocn
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",8.74,240.3M,240300000,1993,n/a,n/a,https://www.nasdaq.com/symbol/duc
USX,"U.S. Xpress Enterprises, Inc.",4.94,240.14M,240140000,2018,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/usx
ACV,AllianzGI Diversified Income & Convertible Fund,23.22,239.71M,239710000,2015,n/a,n/a,https://www.nasdaq.com/symbol/acv
FDEU,First Trust Dynamic Europe Equity Income Fund,13.89,239.35M,239350000,2015,n/a,n/a,https://www.nasdaq.com/symbol/fdeu
FPL,First Trust New Opportunities MLP & Energy Fund,9.31,239.26M,239260000,2014,n/a,n/a,https://www.nasdaq.com/symbol/fpl
EVG,Eaton Vance Short Diversified Income Fund,13.38,239.24M,239240000,2005,n/a,n/a,https://www.nasdaq.com/symbol/evg
MHD,"Blackrock MuniHoldings Fund, Inc.",16.79,238.27M,238270000,1997,n/a,n/a,https://www.nasdaq.com/symbol/mhd
TEAF,Tortoise Essential Assets Income Term Fund,18.25,237.43M,237430000,2019,n/a,n/a,https://www.nasdaq.com/symbol/teaf
HBB,Hamilton Beach Brands Holding Company,17.12,237.15M,237150000,2017,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/hbb
JOF,Japan Smaller Capitalization Fund Inc,8.37,237.15M,237150000,1990,n/a,n/a,https://www.nasdaq.com/symbol/jof
CDR,"Cedar Realty Trust, Inc.",2.66,236.81M,236810000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cdr
EVF,Eaton Vance Senior Income Trust,6.25,236.67M,236670000,1998,n/a,n/a,https://www.nasdaq.com/symbol/evf
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,16.34,236.67M,236670000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jtd
TLYS,"Tilly&#39;s, Inc.",8.01,236.47M,236470000,2012,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/tlys
PIM,Putnam Master Intermediate Income Trust,4.56,236.19M,236190000,1988,n/a,n/a,https://www.nasdaq.com/symbol/pim
IDE,"Voya Infrastructure, Industrials and Materials Fund",12.19,235.01M,235010000,2010,n/a,n/a,https://www.nasdaq.com/symbol/ide
BH,Biglari Holdings Inc.,102.73,233.76M,233760000,2018,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/bh
NPV,Nuveen Virginia Quality Municipal Income Fund,12.95,232.24M,232240000,1993,n/a,n/a,https://www.nasdaq.com/symbol/npv
ODC,Oil-Dri Corporation Of America,30.5,231.87M,231870000,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/odc
AFT,Apollo Senior Floating Rate Fund Inc.,14.85,231.26M,231260000,2011,n/a,n/a,https://www.nasdaq.com/symbol/aft
LND,Brasilagro Cia Brasileira De Propriedades Agricolas,4.2876,230.68M,230680000,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/lnd
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,21.16,229.11M,229110000,2009,n/a,n/a,https://www.nasdaq.com/symbol/igi
TREC,Trecora Resources,9.25,228.35M,228350000,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/trec
ZF,Virtus Total Return Fund Inc.,10.6,228.19M,228190000,1986,n/a,n/a,https://www.nasdaq.com/symbol/zf
ARA,"American Renal Associates Holdings, Inc",6.99,227.29M,227290000,2016,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ara
GF,"New Germany Fund, Inc. (The)",14.01,227.08M,227080000,1990,n/a,n/a,https://www.nasdaq.com/symbol/gf
SD,"SandRidge Energy, Inc.",6.36,226.97M,226970000,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sd
CULP,"Culp, Inc.",18.28,226.51M,226510000,n/a,Basic Industries,Textiles,https://www.nasdaq.com/symbol/culp
NSL,Nuveen Senior Income Fund,5.86,226.26M,226260000,1999,n/a,n/a,https://www.nasdaq.com/symbol/nsl
EDF,Stone Harbor Emerging Markets Income Fund,13.91,225.22M,225220000,2010,n/a,n/a,https://www.nasdaq.com/symbol/edf
JCE,Nuveen Core Equity Alpha Fund,13.99,224.24M,224240000,2007,n/a,n/a,https://www.nasdaq.com/symbol/jce
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,20.68,224.07M,224070000,2013,n/a,n/a,https://www.nasdaq.com/symbol/etx
IVH,Ivy High Income Opportunities Fund,13.51,223.86M,223860000,2013,n/a,n/a,https://www.nasdaq.com/symbol/ivh
DHX,"DHI Group, Inc.",4.06,223.45M,223450000,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/dhx
DHF,BNY Mellon High Yield Strategies Fund,3.07,223.21M,223210000,1998,n/a,n/a,https://www.nasdaq.com/symbol/dhf
ASA,ASA Gold and Precious Metals Limited,11.55,222.8M,222800000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/asa
DMO,Western Asset Mortgage Defined Opportunity Fund Inc,21.25,222.78M,222780000,2010,n/a,n/a,https://www.nasdaq.com/symbol/dmo
OOMA,"Ooma, Inc.",10.75,222.53M,222530000,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/ooma
CHN,"China Fund, Inc. (The)",20.18,222.1M,222100000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/chn
LCI,Lannett Co Inc,5.64,221.79M,221790000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lci
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",9.88,221.69M,221690000,2012,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/ngvc
KDMN,"Kadmon Holdings, Inc.",1.7,220.12M,220120000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kdmn
PHX,Panhandle Royalty Company,13.27,219.86M,219860000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/phx
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,9.3,219.59M,219590000,2017,n/a,n/a,https://www.nasdaq.com/symbol/efl
MR,Montage Resources Corporation,6.15,219.02M,219020000,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mr
FINS,Angel Oak Financial Strategies Income Term Trust,20.37,218.98M,218980000,2019,n/a,n/a,https://www.nasdaq.com/symbol/fins
CLPR,Clipper Realty Inc.,12.2,217.34M,217340000,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clpr
NNC,Nuveen North Carolina Quality Municipal Income Fd,13.22,217.05M,217050000,1993,n/a,n/a,https://www.nasdaq.com/symbol/nnc
VBF,Invesco Bond Fund,18.94,215.48M,215480000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vbf
ASG,"Liberty All-Star Growth Fund, Inc.",5.78,214.46M,214460000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/asg
EHT,Eaton Vance High Income 2021 Target Term Trust,9.97,213.97M,213970000,2016,n/a,n/a,https://www.nasdaq.com/symbol/eht
AIF,Apollo Tactical Income Fund Inc.,14.71,212.77M,212770000,2013,n/a,n/a,https://www.nasdaq.com/symbol/aif
MFAC,Megalith Financial Acquisition Corp.,10.05,212.67M,212670000,2018,Finance,Business Services,https://www.nasdaq.com/symbol/mfac
IDT,IDT Corporation,8.09,212.6M,212600000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/idt
ARL,"American Realty Investors, Inc.",13.21,211.32M,211320000,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/arl
ASC,Ardmore Shipping Corporation,6.32,209.18M,209180000,2013,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/asc
INSI,Insight Select Income Fund,19.515,209.01M,209010000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/insi
AFC,Ares Capital Corporation,26.12,208.96M,208960000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/afc
DRD,DRDGOLD Limited,3.04,208.87M,208870000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/drd
MXF,"Mexico Fund, Inc. (The)",13.85,207.82M,207820000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mxf
BRT,BRT Apartments Corp.,12.93,205.59M,205590000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/brt
JDD,Nuveen Diversified Dividend and Income Fund,10.41,205.46M,205460000,2003,n/a,n/a,https://www.nasdaq.com/symbol/jdd
BGIO,BlackRock 2022 Global Income Opportunity Trust,9.28,205.36M,205360000,2017,n/a,n/a,https://www.nasdaq.com/symbol/bgio
INB,"Cohen & Steers Global Income Builder, Inc.",8.85,204.81M,204810000,2007,n/a,n/a,https://www.nasdaq.com/symbol/inb
GHM,Graham Corporation,20.73,204.04M,204040000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ghm
HYB,"New America High Income Fund, Inc. (The)",8.72,203.78M,203780000,1988,n/a,n/a,https://www.nasdaq.com/symbol/hyb
GGT,Gabelli Multi-Media Trust Inc. (The),8.23,202.61M,202610000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggt
NGS,"Natural Gas Services Group, Inc.",15.26,201.81M,201810000,2002,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/ngs
NXR,Nuveen Select Tax Free Income Portfolio III,15.43,201.29M,201290000,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxr
SPN,"Superior Energy Services, Inc.",1.29,201.18M,201180000,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/spn
TCI,"Transcontinental Realty Investors, Inc.",23.07,201.12M,201120000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/tci
FLC,Flaherty & Crumrine Total Return Fund Inc,20.18,200.95M,200950000,2003,n/a,n/a,https://www.nasdaq.com/symbol/flc
MYF,Blackrock MuniYield Investment Fund,14.57,199.73M,199730000,1992,n/a,n/a,https://www.nasdaq.com/symbol/myf
GEN           ,"Genesis Healthcare, Inc.",1.23,199.11M,199110000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/gen
BGX,Blackstone GSO Long Short Credit Income Fund,15.58,197.9M,197900000,2011,n/a,n/a,https://www.nasdaq.com/symbol/bgx
FTK,"Flotek Industries, Inc.",3.39,194.8M,194800000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ftk
TTI,"Tetra Technologies, Inc.",1.55,194.69M,194690000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tti
RYB,"RYB Education, Inc.",6.8,194.55M,194550000,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ryb
IGA,Voya Global Advantage and Premium Opportunity Fund,10.62,194.4M,194400000,2005,n/a,n/a,https://www.nasdaq.com/symbol/iga
GRX,The Gabelli Healthcare & Wellness Trust,10.47,194.39M,194390000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grx
GIG,"GigCapital, Inc.",10.39,191.82M,191820000,2018,Finance,Business Services,https://www.nasdaq.com/symbol/gig
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",9.39,191.43M,191430000,1993,n/a,n/a,https://www.nasdaq.com/symbol/msd
MSL,MidSouth Bancorp,11.37,190.07M,190070000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/msl
MLP,"Maui Land & Pineapple Company, Inc.",9.81,189.33M,189330000,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/mlp
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",17.1105,188.45M,188450000,2016,n/a,n/a,https://www.nasdaq.com/symbol/opp
ELVT,"Elevate Credit, Inc.",4.33,187.91M,187910000,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/elvt
NTC,Nuveen Connecticut Quality Municipal Income Fund,13.04,186.85M,186850000,1993,n/a,n/a,https://www.nasdaq.com/symbol/ntc
MPA,Blackrock MuniYield Pennsylvania Quality Fund,13.95,186.14M,186140000,1992,n/a,n/a,https://www.nasdaq.com/symbol/mpa
NPTN,NeoPhotonics Corporation,4,185.9M,185900000,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/nptn
OMI,"Owens & Minor, Inc.",2.93,184.4M,184400000,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/omi
EXPR,"Express, Inc.",2.74,184.3M,184300000,2010,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/expr
CEE,"The Central and Eastern Europe Fund, Inc.",26.8661,183.83M,183830000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cee
FT,Franklin Universal Trust,7.26,182.46M,182460000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ft
LEAF,Leaf Group Ltd.,7.05,182.27M,182270000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/leaf
NL,"NL Industries, Inc.",3.73,181.76M,181760000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/nl
ERA,"Era Group, Inc.",8.17,181.54M,181540000,n/a,Transportation,Transportation Services,https://www.nasdaq.com/symbol/era
SAR,Saratoga Investment Corp,23.31,181M,181000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sar
BRPM,B. Riley Principal Merger Corp.,9.79,180.44M,180440000,2019,Finance,Business Services,https://www.nasdaq.com/symbol/brpm
HIVE,"Aerohive Networks, Inc.",3.2,180.28M,180280000,2014,Technology,EDP Services,https://www.nasdaq.com/symbol/hive
ENZ,"Enzo Biochem, Inc.",3.79,180.24M,180240000,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/enz
